# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-10-26 14:37:52 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02175000 EDISTO RIVER NR GIVHANS, SC
# -----------------------------------------------------------------------------------
#
# Data provided for site 02175000
#            TS   parameter     Description
#        128196       00065     Gage height, feet
#        128198       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:#     P  Provisional data subject to revision.  
# 
agency_cd	site_no	datetime	tz_cd	128196_00065	128196_00065_cd	128198_00060	128198_00060_cd
USGS	02175000	2016-07-22 06:00	EST	2.82	P	738	P
USGS	02175000	2016-07-22 07:00	EST	2.82	P	738	P
USGS	02175000	2016-07-22 08:00	EST	2.82	P	738	P
USGS	02175000	2016-07-22 09:00	EST	2.83	P	742	P
USGS	02175000	2016-07-22 10:00	EST	2.83	P	742	P
USGS	02175000	2016-07-22 11:00	EST	2.83	P	742	P
USGS	02175000	2016-07-22 12:00	EST	2.83	P	742	P
USGS	02175000	2016-07-22 13:00	EST	2.84	P	745	P
USGS	02175000	2016-07-22 14:00	EST	2.84	P	745	P
USGS	02175000	2016-07-22 15:00	EST	2.85	P	748	P
USGS	02175000	2016-07-22 16:00	EST	2.84	P	745	P
USGS	02175000	2016-07-22 17:00	EST	2.85	P	748	P
USGS	02175000	2016-07-22 18:00	EST	2.85	P	748	P
USGS	02175000	2016-07-22 19:00	EST	2.85	P	748	P
USGS	02175000	2016-07-22 20:00	EST	2.86	P	751	P
USGS	02175000	2016-07-22 21:00	EST	2.86	P	751	P
USGS	02175000	2016-07-22 22:00	EST	2.86	P	751	P
USGS	02175000	2016-07-22 23:00	EST	2.87	P	754	P
USGS	02175000	2016-07-23 00:00	EST	2.87	P	754	P
USGS	02175000	2016-07-23 01:00	EST	2.87	P	754	P
USGS	02175000	2016-07-23 02:00	EST	2.88	P	758	P
USGS	02175000	2016-07-23 03:00	EST	2.88	P	758	P
USGS	02175000	2016-07-23 04:00	EST	2.88	P	758	P
USGS	02175000	2016-07-23 05:00	EST	2.88	P	758	P
USGS	02175000	2016-07-23 06:00	EST	2.88	P	758	P
USGS	02175000	2016-07-23 07:00	EST	2.89	P	761	P
USGS	02175000	2016-07-23 08:00	EST	2.90	P	764	P
USGS	02175000	2016-07-23 09:00	EST	2.90	P	764	P
USGS	02175000	2016-07-23 10:00	EST	2.90	P	764	P
USGS	02175000	2016-07-23 11:00	EST	2.90	P	764	P
USGS	02175000	2016-07-23 12:00	EST	2.91	P	767	P
USGS	02175000	2016-07-23 13:00	EST	2.91	P	767	P
USGS	02175000	2016-07-23 14:00	EST	2.92	P	770	P
USGS	02175000	2016-07-23 15:00	EST	2.92	P	770	P
USGS	02175000	2016-07-23 16:00	EST	2.92	P	770	P
USGS	02175000	2016-07-23 17:00	EST	2.92	P	770	P
USGS	02175000	2016-07-23 18:00	EST	2.93	P	774	P
USGS	02175000	2016-07-23 19:00	EST	2.93	P	774	P
USGS	02175000	2016-07-23 20:00	EST	2.94	P	777	P
USGS	02175000	2016-07-23 21:00	EST	2.94	P	777	P
USGS	02175000	2016-07-23 22:00	EST	2.95	P	780	P
USGS	02175000	2016-07-23 23:00	EST	2.95	P	780	P
USGS	02175000	2016-07-24 00:00	EST	2.96	P	783	P
USGS	02175000	2016-07-24 01:00	EST	2.96	P	783	P
USGS	02175000	2016-07-24 02:00	EST	2.97	P	787	P
USGS	02175000	2016-07-24 03:00	EST	2.97	P	787	P
USGS	02175000	2016-07-24 04:00	EST	2.97	P	787	P
USGS	02175000	2016-07-24 05:00	EST	2.98	P	790	P
USGS	02175000	2016-07-24 06:00	EST	2.99	P	793	P
USGS	02175000	2016-07-24 07:00	EST	2.99	P	793	P
USGS	02175000	2016-07-24 08:00	EST	2.99	P	793	P
USGS	02175000	2016-07-24 09:00	EST	3.01	P	800	P
USGS	02175000	2016-07-24 10:00	EST	3.00	P	797	P
USGS	02175000	2016-07-24 11:00	EST	3.01	P	800	P
USGS	02175000	2016-07-24 12:00	EST	3.02	P	803	P
USGS	02175000	2016-07-24 13:00	EST	3.02	P	803	P
USGS	02175000	2016-07-24 14:00	EST	3.02	P	803	P
USGS	02175000	2016-07-24 15:00	EST	2.99	P	793	P
USGS	02175000	2016-07-24 16:00	EST	3.03	P	806	P
USGS	02175000	2016-07-24 17:00	EST	3.03	P	806	P
USGS	02175000	2016-07-24 18:00	EST	3.03	P	806	P
USGS	02175000	2016-07-24 19:00	EST	3.04	P	810	P
USGS	02175000	2016-07-24 20:00	EST	3.04	P	810	P
USGS	02175000	2016-07-24 21:00	EST	3.04	P	810	P
USGS	02175000	2016-07-24 22:00	EST	3.04	P	810	P
USGS	02175000	2016-07-24 23:00	EST	3.05	P	813	P
USGS	02175000	2016-07-25 00:00	EST	3.05	P	813	P
USGS	02175000	2016-07-25 01:00	EST	3.06	P	816	P
USGS	02175000	2016-07-25 02:00	EST	3.06	P	816	P
USGS	02175000	2016-07-25 03:00	EST	3.06	P	816	P
USGS	02175000	2016-07-25 04:00	EST	3.06	P	816	P
USGS	02175000	2016-07-25 05:00	EST	3.07	P	820	P
USGS	02175000	2016-07-25 06:00	EST	3.07	P	820	P
USGS	02175000	2016-07-25 07:00	EST	3.07	P	820	P
USGS	02175000	2016-07-25 08:00	EST	3.08	P	823	P
USGS	02175000	2016-07-25 09:00	EST	3.07	P	820	P
USGS	02175000	2016-07-25 10:00	EST	3.08	P	823	P
USGS	02175000	2016-07-25 11:00	EST	3.08	P	823	P
USGS	02175000	2016-07-25 12:00	EST	3.08	P	823	P
USGS	02175000	2016-07-25 13:00	EST	3.09	P	826	P
USGS	02175000	2016-07-25 14:00	EST	3.08	P	823	P
USGS	02175000	2016-07-25 15:00	EST	3.09	P	826	P
USGS	02175000	2016-07-25 16:00	EST	3.08	P	823	P
USGS	02175000	2016-07-25 17:00	EST	3.09	P	826	P
USGS	02175000	2016-07-25 18:00	EST	3.09	P	826	P
USGS	02175000	2016-07-25 19:00	EST	3.09	P	826	P
USGS	02175000	2016-07-25 20:00	EST	3.08	P	823	P
USGS	02175000	2016-07-25 21:00	EST	3.08	P	823	P
USGS	02175000	2016-07-25 22:00	EST	3.09	P	826	P
USGS	02175000	2016-07-25 23:00	EST	3.09	P	826	P
USGS	02175000	2016-07-26 00:00	EST	3.09	P	826	P
USGS	02175000	2016-07-26 01:00	EST	3.09	P	826	P
USGS	02175000	2016-07-26 02:00	EST	3.09	P	826	P
USGS	02175000	2016-07-26 03:00	EST	3.09	P	826	P
USGS	02175000	2016-07-26 04:00	EST	3.09	P	826	P
USGS	02175000	2016-07-26 05:00	EST	3.09	P	826	P
USGS	02175000	2016-07-26 06:00	EST	3.09	P	826	P
USGS	02175000	2016-07-26 07:00	EST	3.09	P	826	P
USGS	02175000	2016-07-26 08:00	EST	3.06	P	816	P
USGS	02175000	2016-07-26 09:00	EST	3.07	P	820	P
USGS	02175000	2016-07-26 10:00	EST	3.08	P	823	P
USGS	02175000	2016-07-26 11:00	EST	3.07	P	820	P
USGS	02175000	2016-07-26 12:00	EST	3.08	P	823	P
USGS	02175000	2016-07-26 13:00	EST	3.05	P	813	P
USGS	02175000	2016-07-26 14:00	EST	3.07	P	820	P
USGS	02175000	2016-07-26 15:00	EST	3.06	P	816	P
USGS	02175000	2016-07-26 16:00	EST	3.07	P	820	P
USGS	02175000	2016-07-26 17:00	EST	3.03	P	806	P
USGS	02175000	2016-07-26 18:00	EST	3.07	P	820	P
USGS	02175000	2016-07-26 19:00	EST	3.07	P	820	P
USGS	02175000	2016-07-26 20:00	EST	3.06	P	816	P
USGS	02175000	2016-07-26 21:00	EST	3.06	P	816	P
USGS	02175000	2016-07-26 22:00	EST	3.06	P	816	P
USGS	02175000	2016-07-26 23:00	EST	3.06	P	816	P
USGS	02175000	2016-07-27 00:00	EST	3.06	P	816	P
USGS	02175000	2016-07-27 01:00	EST	3.06	P	816	P
USGS	02175000	2016-07-27 02:00	EST	3.06	P	816	P
USGS	02175000	2016-07-27 03:00	EST	3.05	P	813	P
USGS	02175000	2016-07-27 04:00	EST	3.05	P	813	P
USGS	02175000	2016-07-27 05:00	EST	3.05	P	813	P
USGS	02175000	2016-07-27 06:00	EST	3.05	P	813	P
USGS	02175000	2016-07-27 07:00	EST	3.04	P	810	P
USGS	02175000	2016-07-27 08:00	EST	3.02	P	803	P
USGS	02175000	2016-07-27 09:00	EST	3.04	P	810	P
USGS	02175000	2016-07-27 10:00	EST	2.97	P	787	P
USGS	02175000	2016-07-27 11:00	EST	3.01	P	800	P
USGS	02175000	2016-07-27 12:00	EST	2.97	P	787	P
USGS	02175000	2016-07-27 13:00	EST	2.98	P	790	P
USGS	02175000	2016-07-27 14:00	EST	2.97	P	787	P
USGS	02175000	2016-07-27 15:00	EST	2.98	P	790	P
USGS	02175000	2016-07-27 16:00	EST	2.98	P	790	P
USGS	02175000	2016-07-27 17:00	EST	2.97	P	787	P
USGS	02175000	2016-07-27 18:00	EST	3.00	P	797	P
USGS	02175000	2016-07-27 19:00	EST	2.98	P	790	P
USGS	02175000	2016-07-27 20:00	EST	2.98	P	790	P
USGS	02175000	2016-07-27 21:00	EST	2.97	P	787	P
USGS	02175000	2016-07-27 22:00	EST	2.97	P	787	P
USGS	02175000	2016-07-27 23:00	EST	2.96	P	783	P
USGS	02175000	2016-07-28 00:00	EST	2.96	P	783	P
USGS	02175000	2016-07-28 01:00	EST	2.95	P	780	P
USGS	02175000	2016-07-28 02:00	EST	2.95	P	780	P
USGS	02175000	2016-07-28 03:00	EST	2.94	P	777	P
USGS	02175000	2016-07-28 04:00	EST	2.93	P	774	P
USGS	02175000	2016-07-28 05:00	EST	2.93	P	774	P
USGS	02175000	2016-07-28 06:00	EST	2.92	P	770	P
USGS	02175000	2016-07-28 07:00	EST	2.91	P	767	P
USGS	02175000	2016-07-28 08:00	EST	2.90	P	764	P
USGS	02175000	2016-07-28 09:00	EST	2.87	P	754	P
USGS	02175000	2016-07-28 10:00	EST	2.85	P	748	P
USGS	02175000	2016-07-28 11:00	EST	2.82	P	738	P
USGS	02175000	2016-07-28 12:00	EST	2.82	P	738	P
USGS	02175000	2016-07-28 13:00	EST	2.82	P	738	P
USGS	02175000	2016-07-28 14:00	EST	2.80	P	732	P
USGS	02175000	2016-07-28 15:00	EST	2.79	P	729	P
USGS	02175000	2016-07-28 16:00	EST	2.81	P	735	P
USGS	02175000	2016-07-28 17:00	EST	2.81	P	735	P
USGS	02175000	2016-07-28 18:00	EST	2.81	P	735	P
USGS	02175000	2016-07-28 19:00	EST	2.80	P	732	P
USGS	02175000	2016-07-28 20:00	EST	2.79	P	729	P
USGS	02175000	2016-07-28 21:00	EST	2.78	P	726	P
USGS	02175000	2016-07-28 22:00	EST	2.78	P	726	P
USGS	02175000	2016-07-28 23:00	EST	2.77	P	723	P
USGS	02175000	2016-07-29 00:00	EST	2.76	P	719	P
USGS	02175000	2016-07-29 01:00	EST	2.75	P	716	P
USGS	02175000	2016-07-29 02:00	EST	2.74	P	713	P
USGS	02175000	2016-07-29 03:00	EST	2.73	P	710	P
USGS	02175000	2016-07-29 04:00	EST	2.73	P	710	P
USGS	02175000	2016-07-29 05:00	EST	2.72	P	707	P
USGS	02175000	2016-07-29 06:00	EST	2.71	P	704	P
USGS	02175000	2016-07-29 07:00	EST	2.71	P	704	P
USGS	02175000	2016-07-29 08:00	EST	2.68	P	694	P
USGS	02175000	2016-07-29 09:00	EST	2.65	P	685	P
USGS	02175000	2016-07-29 10:00	EST	2.64	P	682	P
USGS	02175000	2016-07-29 11:00	EST	2.62	P	676	P
USGS	02175000	2016-07-29 12:00	EST	2.64	P	682	P
USGS	02175000	2016-07-29 13:00	EST	2.63	P	679	P
USGS	02175000	2016-07-29 14:00	EST	2.59	P	667	P
USGS	02175000	2016-07-29 15:00	EST	2.60	P	670	P
USGS	02175000	2016-07-29 16:00	EST	2.58	P	664	P
USGS	02175000	2016-07-29 17:00	EST	2.57	P	661	P
USGS	02175000	2016-07-29 18:00	EST	2.58	P	664	P
USGS	02175000	2016-07-29 19:00	EST	2.60	P	670	P
USGS	02175000	2016-07-29 20:00	EST	2.60	P	670	P
USGS	02175000	2016-07-29 21:00	EST	2.59	P	667	P
USGS	02175000	2016-07-29 22:00	EST	2.58	P	664	P
USGS	02175000	2016-07-29 23:00	EST	2.57	P	661	P
USGS	02175000	2016-07-30 00:00	EST	2.57	P	661	P
USGS	02175000	2016-07-30 01:00	EST	2.56	P	657	P
USGS	02175000	2016-07-30 02:00	EST	2.55	P	654	P
USGS	02175000	2016-07-30 03:00	EST	2.55	P	654	P
USGS	02175000	2016-07-30 04:00	EST	2.54	P	651	P
USGS	02175000	2016-07-30 05:00	EST	2.53	P	648	P
USGS	02175000	2016-07-30 06:00	EST	2.53	P	648	P
USGS	02175000	2016-07-30 07:00	EST	2.52	P	645	P
USGS	02175000	2016-07-30 08:00	EST	2.52	P	645	P
USGS	02175000	2016-07-30 09:00	EST	2.49	P	636	P
USGS	02175000	2016-07-30 10:00	EST	2.49	P	636	P
USGS	02175000	2016-07-30 11:00	EST	2.48	P	633	P
USGS	02175000	2016-07-30 12:00	EST	2.47	P	630	P
USGS	02175000	2016-07-30 13:00	EST	2.48	P	633	P
USGS	02175000	2016-07-30 14:00	EST	2.48	P	633	P
USGS	02175000	2016-07-30 15:00	EST	2.43	P	618	P
USGS	02175000	2016-07-30 16:00	EST	2.44	P	621	P
USGS	02175000	2016-07-30 17:00	EST	2.45	P	624	P
USGS	02175000	2016-07-30 18:00	EST	2.46	P	627	P
USGS	02175000	2016-07-30 19:00	EST	2.45	P	624	P
USGS	02175000	2016-07-30 20:00	EST	2.45	P	624	P
USGS	02175000	2016-07-30 21:00	EST	2.44	P	621	P
USGS	02175000	2016-07-30 22:00	EST	2.44	P	621	P
USGS	02175000	2016-07-30 23:00	EST	2.43	P	618	P
USGS	02175000	2016-07-31 00:00	EST	2.43	P	618	P
USGS	02175000	2016-07-31 01:00	EST	2.42	P	615	P
USGS	02175000	2016-07-31 02:00	EST	2.42	P	615	P
USGS	02175000	2016-07-31 03:00	EST	2.41	P	613	P
USGS	02175000	2016-07-31 04:00	EST	2.41	P	613	P
USGS	02175000	2016-07-31 05:00	EST	2.40	P	610	P
USGS	02175000	2016-07-31 06:00	EST	2.39	P	607	P
USGS	02175000	2016-07-31 07:00	EST	2.38	P	604	P
USGS	02175000	2016-07-31 08:00	EST	2.37	P	601	P
USGS	02175000	2016-07-31 09:00	EST	2.36	P	598	P
USGS	02175000	2016-07-31 10:00	EST	2.37	P	601	P
USGS	02175000	2016-07-31 11:00	EST	2.35	P	595	P
USGS	02175000	2016-07-31 12:00	EST	2.35	P	595	P
USGS	02175000	2016-07-31 13:00	EST	2.32	P	586	P
USGS	02175000	2016-07-31 14:00	EST	2.32	P	586	P
USGS	02175000	2016-07-31 15:00	EST	2.33	P	589	P
USGS	02175000	2016-07-31 16:00	EST	2.30	P	580	P
USGS	02175000	2016-07-31 17:00	EST	2.36	P	598	P
USGS	02175000	2016-07-31 18:00	EST	2.36	P	598	P
USGS	02175000	2016-07-31 19:00	EST	2.36	P	598	P
USGS	02175000	2016-07-31 20:00	EST	2.36	P	598	P
USGS	02175000	2016-07-31 21:00	EST	2.35	P	595	P
USGS	02175000	2016-07-31 22:00	EST	2.34	P	592	P
USGS	02175000	2016-07-31 23:00	EST	2.34	P	592	P
USGS	02175000	2016-08-01 00:00	EST	2.34	P	592	P
USGS	02175000	2016-08-01 01:00	EST	2.33	P	589	P
USGS	02175000	2016-08-01 02:00	EST	2.32	P	586	P
USGS	02175000	2016-08-01 03:00	EST	2.31	P	583	P
USGS	02175000	2016-08-01 04:00	EST	2.30	P	580	P
USGS	02175000	2016-08-01 05:00	EST	2.30	P	580	P
USGS	02175000	2016-08-01 06:00	EST	2.30	P	580	P
USGS	02175000	2016-08-01 07:00	EST	2.29	P	577	P
USGS	02175000	2016-08-01 08:00	EST	2.28	P	575	P
USGS	02175000	2016-08-01 09:00	EST	2.26	P	569	P
USGS	02175000	2016-08-01 10:00	EST	2.27	P	572	P
USGS	02175000	2016-08-01 11:00	EST	2.28	P	575	P
USGS	02175000	2016-08-01 12:00	EST	2.29	P	577	P
USGS	02175000	2016-08-01 13:00	EST	2.29	P	577	P
USGS	02175000	2016-08-01 14:00	EST	2.26	P	569	P
USGS	02175000	2016-08-01 15:00	EST	2.29	P	577	P
USGS	02175000	2016-08-01 16:00	EST	2.29	P	577	P
USGS	02175000	2016-08-01 17:00	EST	2.29	P	577	P
USGS	02175000	2016-08-01 18:00	EST	2.30	P	580	P
USGS	02175000	2016-08-01 19:00	EST	2.34	P	592	P
USGS	02175000	2016-08-01 20:00	EST	2.33	P	589	P
USGS	02175000	2016-08-01 21:00	EST	2.33	P	589	P
USGS	02175000	2016-08-01 22:00	EST	2.32	P	586	P
USGS	02175000	2016-08-01 23:00	EST	2.32	P	586	P
USGS	02175000	2016-08-02 00:00	EST	2.31	P	583	P
USGS	02175000	2016-08-02 01:00	EST	2.31	P	583	P
USGS	02175000	2016-08-02 02:00	EST	2.30	P	580	P
USGS	02175000	2016-08-02 03:00	EST	2.29	P	577	P
USGS	02175000	2016-08-02 04:00	EST	2.29	P	577	P
USGS	02175000	2016-08-02 05:00	EST	2.28	P	575	P
USGS	02175000	2016-08-02 06:00	EST	2.27	P	572	P
USGS	02175000	2016-08-02 07:00	EST	2.27	P	572	P
USGS	02175000	2016-08-02 08:00	EST	2.26	P	569	P
USGS	02175000	2016-08-02 09:00	EST	2.24	P	563	P
USGS	02175000	2016-08-02 10:00	EST	2.24	P	563	P
USGS	02175000	2016-08-02 11:00	EST	2.24	P	563	P
USGS	02175000	2016-08-02 12:00	EST	2.23	P	560	P
USGS	02175000	2016-08-02 13:00	EST	2.18	P	546	P
USGS	02175000	2016-08-02 14:00	EST	2.18	P	546	P
USGS	02175000	2016-08-02 15:00	EST	2.18	P	546	P
USGS	02175000	2016-08-02 16:00	EST	2.14	P	535	P
USGS	02175000	2016-08-02 17:00	EST	2.19	P	549	P
USGS	02175000	2016-08-02 18:00	EST	2.19	P	549	P
USGS	02175000	2016-08-02 19:00	EST	2.19	P	549	P
USGS	02175000	2016-08-02 20:00	EST	2.18	P	546	P
USGS	02175000	2016-08-02 21:00	EST	2.18	P	546	P
USGS	02175000	2016-08-02 22:00	EST	2.18	P	546	P
USGS	02175000	2016-08-02 23:00	EST	2.18	P	546	P
USGS	02175000	2016-08-03 00:00	EST	2.15	P	538	P
USGS	02175000	2016-08-03 01:00	EST	2.19	P	549	P
USGS	02175000	2016-08-03 02:00	EST	2.19	P	549	P
USGS	02175000	2016-08-03 03:00	EST	2.19	P	549	P
USGS	02175000	2016-08-03 04:00	EST	2.19	P	549	P
USGS	02175000	2016-08-03 05:00	EST	2.19	P	549	P
USGS	02175000	2016-08-03 06:00	EST	2.19	P	549	P
USGS	02175000	2016-08-03 07:00	EST	2.19	P	549	P
USGS	02175000	2016-08-03 08:00	EST	2.19	P	549	P
USGS	02175000	2016-08-03 09:00	EST	2.19	P	549	P
USGS	02175000	2016-08-03 10:00	EST	2.17	P	543	P
USGS	02175000	2016-08-03 11:00	EST	2.19	P	549	P
USGS	02175000	2016-08-03 12:00	EST	2.19	P	549	P
USGS	02175000	2016-08-03 13:00	EST	2.20	P	552	P
USGS	02175000	2016-08-03 14:00	EST	2.20	P	552	P
USGS	02175000	2016-08-03 15:00	EST	2.20	P	552	P
USGS	02175000	2016-08-03 16:00	EST	2.15	P	538	P
USGS	02175000	2016-08-03 17:00	EST	2.23	P	560	P
USGS	02175000	2016-08-03 18:00	EST	2.26	P	569	P
USGS	02175000	2016-08-03 19:00	EST	2.27	P	572	P
USGS	02175000	2016-08-03 20:00	EST	2.28	P	575	P
USGS	02175000	2016-08-03 21:00	EST	2.29	P	577	P
USGS	02175000	2016-08-03 22:00	EST	2.29	P	577	P
USGS	02175000	2016-08-03 23:00	EST	2.30	P	580	P
USGS	02175000	2016-08-04 00:00	EST	2.30	P	580	P
USGS	02175000	2016-08-04 01:00	EST	2.30	P	580	P
USGS	02175000	2016-08-04 02:00	EST	2.30	P	580	P
USGS	02175000	2016-08-04 03:00	EST	2.30	P	580	P
USGS	02175000	2016-08-04 04:00	EST	2.30	P	580	P
USGS	02175000	2016-08-04 05:00	EST	2.29	P	577	P
USGS	02175000	2016-08-04 06:00	EST	2.29	P	577	P
USGS	02175000	2016-08-04 07:00	EST	2.29	P	577	P
USGS	02175000	2016-08-04 08:00	EST	2.29	P	577	P
USGS	02175000	2016-08-04 09:00	EST	2.28	P	575	P
USGS	02175000	2016-08-04 10:00	EST	2.23	P	560	P
USGS	02175000	2016-08-04 11:00	EST	2.27	P	572	P
USGS	02175000	2016-08-04 12:00	EST	2.27	P	572	P
USGS	02175000	2016-08-04 13:00	EST	2.27	P	572	P
USGS	02175000	2016-08-04 14:00	EST	2.20	P	552	P
USGS	02175000	2016-08-04 15:00	EST	2.29	P	577	P
USGS	02175000	2016-08-04 16:00	EST	2.32	P	586	P
USGS	02175000	2016-08-04 17:00	EST	2.31	P	583	P
USGS	02175000	2016-08-04 18:00	EST	2.31	P	583	P
USGS	02175000	2016-08-04 19:00	EST	2.31	P	583	P
USGS	02175000	2016-08-04 20:00	EST	2.30	P	580	P
USGS	02175000	2016-08-04 21:00	EST	2.30	P	580	P
USGS	02175000	2016-08-04 22:00	EST	2.30	P	580	P
USGS	02175000	2016-08-04 23:00	EST	2.29	P	577	P
USGS	02175000	2016-08-05 00:00	EST	2.29	P	577	P
USGS	02175000	2016-08-05 01:00	EST	2.28	P	575	P
USGS	02175000	2016-08-05 02:00	EST	2.28	P	575	P
USGS	02175000	2016-08-05 03:00	EST	2.27	P	572	P
USGS	02175000	2016-08-05 04:00	EST	2.27	P	572	P
USGS	02175000	2016-08-05 05:00	EST	2.26	P	569	P
USGS	02175000	2016-08-05 06:00	EST	2.26	P	569	P
USGS	02175000	2016-08-05 07:00	EST	2.26	P	569	P
USGS	02175000	2016-08-05 08:00	EST	2.25	P	566	P
USGS	02175000	2016-08-05 09:00	EST	2.25	P	566	P
USGS	02175000	2016-08-05 10:00	EST	2.24	P	563	P
USGS	02175000	2016-08-05 11:00	EST	2.24	P	563	P
USGS	02175000	2016-08-05 12:00	EST	2.23	P	560	P
USGS	02175000	2016-08-05 13:00	EST	2.24	P	563	P
USGS	02175000	2016-08-05 14:00	EST	2.23	P	560	P
USGS	02175000	2016-08-05 15:00	EST	2.18	P	546	P
USGS	02175000	2016-08-05 16:00	EST	2.22	P	557	P
USGS	02175000	2016-08-05 17:00	EST	2.21	P	555	P
USGS	02175000	2016-08-05 18:00	EST	2.21	P	555	P
USGS	02175000	2016-08-05 19:00	EST	2.20	P	552	P
USGS	02175000	2016-08-05 20:00	EST	2.20	P	552	P
USGS	02175000	2016-08-05 21:00	EST	2.19	P	549	P
USGS	02175000	2016-08-05 22:00	EST	2.19	P	549	P
USGS	02175000	2016-08-05 23:00	EST	2.18	P	546	P
USGS	02175000	2016-08-06 00:00	EST	2.18	P	546	P
USGS	02175000	2016-08-06 01:00	EST	2.18	P	546	P
USGS	02175000	2016-08-06 02:00	EST	2.17	P	543	P
USGS	02175000	2016-08-06 03:00	EST	2.17	P	543	P
USGS	02175000	2016-08-06 04:00	EST	2.16	P	540	P
USGS	02175000	2016-08-06 05:00	EST	2.16	P	540	P
USGS	02175000	2016-08-06 06:00	EST	2.16	P	540	P
USGS	02175000	2016-08-06 07:00	EST	2.16	P	540	P
USGS	02175000	2016-08-06 08:00	EST	2.15	P	538	P
USGS	02175000	2016-08-06 09:00	EST	2.12	P	529	P
USGS	02175000	2016-08-06 10:00	EST	2.10	P	524	P
USGS	02175000	2016-08-06 11:00	EST	2.14	P	535	P
USGS	02175000	2016-08-06 12:00	EST	2.14	P	535	P
USGS	02175000	2016-08-06 13:00	EST	2.14	P	535	P
USGS	02175000	2016-08-06 14:00	EST	2.12	P	529	P
USGS	02175000	2016-08-06 15:00	EST	2.14	P	535	P
USGS	02175000	2016-08-06 16:00	EST	2.12	P	529	P
USGS	02175000	2016-08-06 17:00	EST	2.12	P	529	P
USGS	02175000	2016-08-06 18:00	EST	2.15	P	538	P
USGS	02175000	2016-08-06 19:00	EST	2.16	P	540	P
USGS	02175000	2016-08-06 20:00	EST	2.16	P	540	P
USGS	02175000	2016-08-06 21:00	EST	2.16	P	540	P
USGS	02175000	2016-08-06 22:00	EST	2.16	P	540	P
USGS	02175000	2016-08-06 23:00	EST	2.16	P	540	P
USGS	02175000	2016-08-07 00:00	EST	2.17	P	543	P
USGS	02175000	2016-08-07 01:00	EST	2.17	P	543	P
USGS	02175000	2016-08-07 02:00	EST	2.17	P	543	P
USGS	02175000	2016-08-07 03:00	EST	2.17	P	543	P
USGS	02175000	2016-08-07 04:00	EST	2.17	P	543	P
USGS	02175000	2016-08-07 05:00	EST	2.17	P	543	P
USGS	02175000	2016-08-07 06:00	EST	2.17	P	543	P
USGS	02175000	2016-08-07 07:00	EST	2.18	P	546	P
USGS	02175000	2016-08-07 08:00	EST	2.16	P	540	P
USGS	02175000	2016-08-07 09:00	EST	2.14	P	535	P
USGS	02175000	2016-08-07 10:00	EST	2.17	P	543	P
USGS	02175000	2016-08-07 11:00	EST	2.15	P	538	P
USGS	02175000	2016-08-07 12:00	EST	2.14	P	535	P
USGS	02175000	2016-08-07 13:00	EST	2.16	P	540	P
USGS	02175000	2016-08-07 14:00	EST	2.17	P	543	P
USGS	02175000	2016-08-07 15:00	EST	2.17	P	543	P
USGS	02175000	2016-08-07 16:00	EST	2.19	P	549	P
USGS	02175000	2016-08-07 17:00	EST	2.20	P	552	P
USGS	02175000	2016-08-07 18:00	EST	2.20	P	552	P
USGS	02175000	2016-08-07 19:00	EST	2.21	P	555	P
USGS	02175000	2016-08-07 20:00	EST	2.21	P	555	P
USGS	02175000	2016-08-07 21:00	EST	2.22	P	557	P
USGS	02175000	2016-08-07 22:00	EST	2.22	P	557	P
USGS	02175000	2016-08-07 23:00	EST	2.23	P	560	P
USGS	02175000	2016-08-08 00:00	EST	2.23	P	560	P
USGS	02175000	2016-08-08 01:00	EST	2.24	P	563	P
USGS	02175000	2016-08-08 02:00	EST	2.25	P	566	P
USGS	02175000	2016-08-08 03:00	EST	2.25	P	566	P
USGS	02175000	2016-08-08 04:00	EST	2.26	P	569	P
USGS	02175000	2016-08-08 05:00	EST	2.26	P	569	P
USGS	02175000	2016-08-08 06:00	EST	2.27	P	572	P
USGS	02175000	2016-08-08 07:00	EST	2.27	P	572	P
USGS	02175000	2016-08-08 08:00	EST	2.28	P	575	P
USGS	02175000	2016-08-08 09:00	EST	2.29	P	577	P
USGS	02175000	2016-08-08 10:00	EST	2.26	P	569	P
USGS	02175000	2016-08-08 11:00	EST	2.29	P	577	P
USGS	02175000	2016-08-08 12:00	EST	2.26	P	569	P
USGS	02175000	2016-08-08 13:00	EST	2.26	P	569	P
USGS	02175000	2016-08-08 14:00	EST	2.27	P	572	P
USGS	02175000	2016-08-08 15:00	EST	2.33	P	589	P
USGS	02175000	2016-08-08 16:00	EST	2.30	P	580	P
USGS	02175000	2016-08-08 17:00	EST	2.33	P	589	P
USGS	02175000	2016-08-08 18:00	EST	2.34	P	592	P
